Date,Message
2026-02-06T16:30:00.000-05:00,"2026-2-6 16:30,4977.3,4988,4977.2,4984,4976.61,4971.01,4949.36,3.25,0.224,1,0,-7"
2026-02-06T16:45:00.000-05:00,"2026-2-6 16:45,4983.6,4992.1,4981.1,4988.6,4980.8,4972.36,4950.9,4.19,0.293,1,0,-7"
2026-02-08T18:00:00.000-05:00,"2026-2-8 18:00,5003.6,5017,4988.6,5004,4989.87,4974.8,4952.98,0,0,0,0,0"
2026-02-08T18:15:00.000-05:00,"2026-2-8 18:15,5004.3,5049.1,5000.9,5046.8,5013.15,4980.34,4956.66,23.28,1.319,1,0,0"
2026-02-08T18:30:00.000-05:00,"2026-2-8 18:30,5046.1,5067.3,5041.7,5062.5,5035.73,4986.66,4960.81,22.58,1.239,1,0,5"
2026-02-08T18:30:00.000-05:00,"SIG,2026-2-8 18:30,LONG,5062.5,5,0.917,1"
2026-02-08T18:45:00.000-05:00,"2026-2-8 18:45,5062.7,5069,5055.5,5057.4,5049.34,4992.1,4964.6,13.61,0.761,1,0,5"
2026-02-08T19:00:00.000-05:00,"2026-2-8 19:00,5057.5,5068,5046,5051.4,5056,4996.66,4968,6.66,0.366,0,1,0"
2026-02-08T19:15:00.000-05:00,"2026-2-8 19:15,5051.7,5063,5043.6,5056.9,5062.15,5001.29,4971.49,6.16,0.337,0,1,0"
2026-02-08T19:30:00.000-05:00,"2026-2-8 19:30,5057.7,5059.6,5038,5049.1,5062.7,5004.97,4974.53,0.55,0.03,0,1,0"
2026-02-08T19:45:00.000-05:00,"2026-2-8 19:45,5048.9,5049.5,5033.1,5041.2,5059.24,5007.76,4977.15,-3.47,0.189,-1,0,0"
2026-02-08T20:00:00.000-05:00,"2026-2-8 20:00,5042.1,5064.2,5026.2,5039.8,5055.55,5010.22,4979.61,-3.69,0.187,-1,0,-3"
2026-02-08T20:00:00.000-05:00,"SIG,2026-2-8 20:00,SHORT,5039.8,-3,0.526,-1"
2026-02-08T20:15:00.000-05:00,"2026-2-8 20:15,5041.3,5053.9,5030.6,5038.5,5051.86,5012.4,4981.91,-3.69,0.185,-1,0,-3"
2026-02-08T20:30:00.000-05:00,"2026-2-8 20:30,5038.4,5044.2,4997,5029.7,5045.31,5013.73,4983.79,-6.55,0.298,-1,0,-3"
2026-02-08T20:45:00.000-05:00,"2026-2-8 20:45,5030,5033.3,5000.5,5002.3,5029.5,5012.85,4984.51,-15.81,0.696,-1,0,-5"
2026-02-08T21:00:00.000-05:00,"2026-2-8 21:00,5002.4,5021.5,4989.3,5018.6,5024.46,5013.29,4985.85,-5.03,0.215,-1,0,-5"
2026-02-08T21:15:00.000-05:00,"2026-2-8 21:15,5017.9,5022.3,5009.6,5021.2,5021.89,5013.9,4987.24,-2.57,0.113,-1,0,-3"
2026-02-08T21:30:00.000-05:00,"2026-2-8 21:30,5021,5027.7,5009.6,5017.3,5018.59,5014.16,4988.42,-3.31,0.148,-1,0,-5"
2026-02-08T21:45:00.000-05:00,"2026-2-8 21:45,5017.4,5037.2,5005.8,5026.6,5019.99,5015.12,4989.91,1.4,0.061,1,0,-3"
2026-02-08T22:00:00.000-05:00,"2026-2-8 22:00,5026.5,5041.8,5025.8,5040.6,5026.63,5017.08,4991.9,6.64,0.295,1,0,-7"
