Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
1577,Entry long,2026-06-01 22:30,Long,30375.25,1,607505,3080,0.51,4215,0.69,-1150,-0.19,49680,4.97
1578,Exit short,2026-06-02 07:30,Long,30551.5,1,610585,-445,-0.07,535,0.09,-905,-0.15,49235,4.92
1578,Entry short,2026-06-02 06:45,Short,30529.25,1,610585,-445,-0.07,535,0.09,-905,-0.15,49235,4.92
1579,Exit long,2026-06-02 08:00,Short,30530.5,1,611030,-420,-0.07,60,0.01,-475,-0.08,48815,4.88
1579,Entry long,2026-06-02 07:30,Long,30551.5,1,611030,-420,-0.07,60,0.01,-475,-0.08,48815,4.88
1580,Exit short,2026-06-02 08:30,Long,30554.25,1,610610,-475,-0.08,150,0.02,-590,-0.10,48340,4.83
1580,Entry short,2026-06-02 08:00,Short,30530.5,1,610610,-475,-0.08,150,0.02,-590,-0.10,48340,4.83
1581,Exit long,2026-06-02 09:00,Short,30493.75,1,611085,-1210,-0.20,30,0.00,-1460,-0.24,47130,4.71
1581,Entry long,2026-06-02 08:30,Long,30554.25,1,611085,-1210,-0.20,30,0.00,-1460,-0.24,47130,4.71
1582,Exit short,2026-06-02 10:00,Long,30633.75,1,609875,-2800,-0.46,1400,0.23,-3070,-0.50,44330,4.43
1582,Entry short,2026-06-02 09:00,Short,30493.75,1,609875,-2800,-0.46,1400,0.23,-3070,-0.50,44330,4.43
1583,Exit long,2026-06-02 14:00,Short,30647.75,1,612675,280,0.05,1590,0.26,-1920,-0.31,44610,4.46
1583,Entry long,2026-06-02 10:00,Long,30633.75,1,612675,280,0.05,1590,0.26,-1920,-0.31,44610,4.46
1584,Exit short,2026-06-02 15:45,Long,30707.25,1,612955,-1190,-0.19,985,0.16,-1470,-0.24,43420,4.34
1584,Entry short,2026-06-02 14:00,Short,30647.75,1,612955,-1190,-0.19,985,0.16,-1470,-0.24,43420,4.34
1585,Exit long,2026-06-02 19:00,Short,30674.75,1,614145,-650,-0.11,1120,0.18,-790,-0.13,42770,4.28
1585,Entry long,2026-06-02 15:45,Long,30707.25,1,614145,-650,-0.11,1120,0.18,-790,-0.13,42770,4.28
1586,Exit short,2026-06-02 20:30,Long,30714.25,1,613495,-790,-0.13,2270,0.37,-895,-0.15,41980,4.20
1586,Entry short,2026-06-02 19:00,Short,30674.75,1,613495,-790,-0.13,2270,0.37,-895,-0.15,41980,4.20
1587,Exit long,2026-06-02 21:15,Short,30685,1,614285,-585,-0.10,265,0.04,-850,-0.14,41395,4.14
1587,Entry long,2026-06-02 20:30,Long,30714.25,1,614285,-585,-0.10,265,0.04,-850,-0.14,41395,4.14
1588,Exit short,2026-06-02 23:15,Long,30684.75,1,613700,5,0.00,640,0.10,-405,-0.07,41400,4.14
1588,Entry short,2026-06-02 21:15,Short,30685,1,613700,5,0.00,640,0.10,-405,-0.07,41400,4.14
1589,Exit long,2026-06-03 02:00,Short,30682.75,1,613695,-40,-0.01,915,0.15,-290,-0.05,41360,4.14
1589,Entry long,2026-06-02 23:15,Long,30684.75,1,613695,-40,-0.01,915,0.15,-290,-0.05,41360,4.14
1590,Exit short,2026-06-03 02:45,Long,30698,1,613655,-305,-0.05,160,0.03,-705,-0.11,41055,4.11
1590,Entry short,2026-06-03 02:00,Short,30682.75,1,613655,-305,-0.05,160,0.03,-705,-0.11,41055,4.11
1591,Exit long,2026-06-03 04:45,Short,30717.25,1,613960,385,0.06,1070,0.17,-220,-0.04,41440,4.14
1591,Entry long,2026-06-03 02:45,Long,30698,1,613960,385,0.06,1070,0.17,-220,-0.04,41440,4.14
1592,Exit short,2026-06-03 05:15,Long,30766.5,1,614345,-985,-0.16,115,0.02,-1055,-0.17,40455,4.05
1592,Entry short,2026-06-03 04:45,Short,30717.25,1,614345,-985,-0.16,115,0.02,-1055,-0.17,40455,4.05
1593,Exit long,2026-06-03 09:00,Short,30730.25,1,615330,-725,-0.12,650,0.11,-1330,-0.22,39730,3.97
1593,Entry long,2026-06-03 05:15,Long,30766.5,1,615330,-725,-0.12,650,0.11,-1330,-0.22,39730,3.97
1594,Exit short,2026-06-03 14:00,Long,30625.5,1,614605,2095,0.34,4685,0.76,-1550,-0.25,41825,4.18
1594,Entry short,2026-06-03 09:00,Short,30730.25,1,614605,2095,0.34,4685,0.76,-1550,-0.25,41825,4.18
1595,Exit long,2026-06-03 16:30,Short,30501.75,1,612510,-2475,-0.40,1385,0.23,-2545,-0.42,39350,3.94
1595,Entry long,2026-06-03 14:00,Long,30625.5,1,612510,-2475,-0.40,1385,0.23,-2545,-0.42,39350,3.94
1596,Exit short,2026-06-03 20:15,Long,30455,1,610035,935,0.15,2665,0.44,-450,-0.07,40285,4.03
1596,Entry short,2026-06-03 16:30,Short,30501.75,1,610035,935,0.15,2665,0.44,-450,-0.07,40285,4.03
1597,Exit long,2026-06-03 22:30,Short,30409.75,1,609100,-905,-0.15,1520,0.25,-2050,-0.34,39380,3.94
1597,Entry long,2026-06-03 20:15,Long,30455,1,609100,-905,-0.15,1520,0.25,-2050,-0.34,39380,3.94
1598,Exit short,2026-06-03 23:15,Long,30470,1,608195,-1205,-0.20,15,0.00,-1205,-0.20,38175,3.82
1598,Entry short,2026-06-03 22:30,Short,30409.75,1,608195,-1205,-0.20,15,0.00,-1205,-0.20,38175,3.82
1599,Exit long,2026-06-04 04:15,Short,30371.5,1,609400,-1970,-0.32,1490,0.24,-2600,-0.43,36205,3.62
1599,Entry long,2026-06-03 23:15,Long,30470,1,609400,-1970,-0.32,1490,0.24,-2600,-0.43,36205,3.62
1600,Exit short,2026-06-04 09:00,Long,30301.75,1,607430,1395,0.23,4145,0.68,-610,-0.10,37600,3.76
1600,Entry short,2026-06-04 04:15,Short,30371.5,1,607430,1395,0.23,4145,0.68,-610,-0.10,37600,3.76
1601,Exit long,2026-06-04 09:30,Short,30227.25,1,606035,-1490,-0.25,1255,0.21,-1835,-0.30,36110,3.61
1601,Entry long,2026-06-04 09:00,Long,30301.75,1,606035,-1490,-0.25,1255,0.21,-1835,-0.30,36110,3.61
1602,Exit short,2026-06-04 10:15,Long,30341.25,1,604545,-2280,-0.38,1525,0.25,-2425,-0.40,33830,3.38
1602,Entry short,2026-06-04 09:30,Short,30227.25,1,604545,-2280,-0.38,1525,0.25,-2425,-0.40,33830,3.38
1603,Exit long,2026-06-04 15:00,Short,30555.25,1,606825,4280,0.71,5145,0.85,-1020,-0.17,38110,3.81
1603,Entry long,2026-06-04 10:15,Long,30341.25,1,606825,4280,0.71,5145,0.85,-1020,-0.17,38110,3.81
1604,Exit short,2026-06-04 21:45,Long,30195.5,1,611105,7195,1.18,10060,1.65,-960,-0.16,45305,4.53
1604,Entry short,2026-06-04 15:00,Short,30555.25,1,611105,7195,1.18,10060,1.65,-960,-0.16,45305,4.53
1605,Exit long,2026-06-05 02:15,Short,30142.25,1,603910,-1065,-0.18,1070,0.18,-1280,-0.21,44240,4.42
1605,Entry long,2026-06-04 21:45,Long,30195.5,1,603910,-1065,-0.18,1070,0.18,-1280,-0.21,44240,4.42
1606,Exit short,2026-06-05 04:15,Long,30216.25,1,602845,-1480,-0.25,1605,0.27,-1515,-0.25,42760,4.28
1606,Entry short,2026-06-05 02:15,Short,30142.25,1,602845,-1480,-0.25,1605,0.27,-1515,-0.25,42760,4.28
1607,Exit long,2026-06-05 07:00,Short,30184.25,1,604325,-640,-0.11,855,0.14,-1365,-0.23,42120,4.21
1607,Entry long,2026-06-05 04:15,Long,30216.25,1,604325,-640,-0.11,855,0.14,-1365,-0.23,42120,4.21
1608,Exit short,2026-06-07 18:30,Long,28974,1,603685,24205,4.01,28060,4.65,-200,-0.03,66325,6.63
1608,Entry short,2026-06-05 07:00,Short,30184.25,1,603685,24205,4.01,28060,4.65,-200,-0.03,66325,6.63
1609,Exit long,2026-06-08 00:15,Short,29171.5,1,579480,3950,0.68,6270,1.08,-2035,-0.35,70275,7.03
1609,Entry long,2026-06-07 18:30,Long,28974,1,579480,3950,0.68,6270,1.08,-2035,-0.35,70275,7.03
1610,Exit short,2026-06-08 03:00,Long,29142.75,1,583430,575,0.10,3975,0.68,-145,-0.02,70850,7.09
1610,Entry short,2026-06-08 00:15,Short,29171.5,1,583430,575,0.10,3975,0.68,-145,-0.02,70850,7.09
1611,Exit long,2026-06-08 05:15,Short,29193.25,1,582855,1010,0.17,2765,0.47,-540,-0.09,71860,7.19
1611,Entry long,2026-06-08 03:00,Long,29142.75,1,582855,1010,0.17,2765,0.47,-540,-0.09,71860,7.19
1612,Exit short,2026-06-08 05:45,Long,29240.5,1,583865,-945,-0.16,610,0.10,-1225,-0.21,70915,7.09
1612,Entry short,2026-06-08 05:15,Short,29193.25,1,583865,-945,-0.16,610,0.10,-1225,-0.21,70915,7.09
1613,Exit long,2026-06-08 12:30,Short,29586.5,1,584810,6920,1.18,10050,1.72,-1310,-0.22,77835,7.78
1613,Entry long,2026-06-08 05:45,Long,29240.5,1,584810,6920,1.18,10050,1.72,-1310,-0.22,77835,7.78
1614,Exit short,2026-06-08 19:00,Long,29454.5,1,591730,2640,0.45,5305,0.90,-880,-0.15,80475,8.05
1614,Entry short,2026-06-08 12:30,Short,29586.5,1,591730,2640,0.45,5305,0.90,-880,-0.15,80475,8.05
1615,Exit long,2026-06-08 20:45,Short,29337.75,1,589090,-2335,-0.40,550,0.09,-3020,-0.51,78140,7.81
1615,Entry long,2026-06-08 19:00,Long,29454.5,1,589090,-2335,-0.40,550,0.09,-3020,-0.51,78140,7.81
1616,Exit short,2026-06-08 21:15,Long,29456.25,1,586755,-2370,-0.40,175,0.03,-2775,-0.47,75770,7.58
1616,Entry short,2026-06-08 20:45,Short,29337.75,1,586755,-2370,-0.40,175,0.03,-2775,-0.47,75770,7.58
1617,Exit long,2026-06-09 10:30,Short,29286.25,1,589125,-3400,-0.58,7840,1.33,-3700,-0.63,72370,7.24
1617,Entry long,2026-06-08 21:15,Long,29456.25,1,589125,-3400,-0.58,7840,1.33,-3700,-0.63,72370,7.24
1618,Exit short,2026-06-09 13:45,Long,28832.5,1,585725,9075,1.55,21170,3.61,-565,-0.10,81445,8.14
1618,Entry short,2026-06-09 10:30,Short,29286.25,1,585725,9075,1.55,21170,3.61,-565,-0.10,81445,8.14
1619,Exit long,2026-06-09 18:30,Short,29023.75,1,576650,3825,0.66,7275,1.26,-955,-0.17,85270,8.53
1619,Entry long,2026-06-09 13:45,Long,28832.5,1,576650,3825,0.66,7275,1.26,-955,-0.17,85270,8.53
1620,Exit short,2026-06-10 02:30,Long,28989.5,1,580475,685,0.12,3400,0.59,-2905,-0.50,85955,8.60
1620,Entry short,2026-06-09 18:30,Short,29023.75,1,580475,685,0.12,3400,0.59,-2905,-0.50,85955,8.60
1621,Exit long,2026-06-10 03:30,Short,28947.25,1,579790,-845,-0.15,230,0.04,-1205,-0.21,85110,8.51
1621,Entry long,2026-06-10 02:30,Long,28989.5,1,579790,-845,-0.15,230,0.04,-1205,-0.21,85110,8.51
1622,Exit short,2026-06-10 09:00,Long,28857,1,578945,1805,0.31,6745,1.17,-900,-0.16,86915,8.69
1622,Entry short,2026-06-10 03:30,Short,28947.25,1,578945,1805,0.31,6745,1.17,-900,-0.16,86915,8.69
1623,Exit long,2026-06-10 11:30,Short,28854,1,577140,-60,-0.01,7860,1.36,-3870,-0.67,86855,8.69
1623,Entry long,2026-06-10 09:00,Long,28857,1,577140,-60,-0.01,7860,1.36,-3870,-0.67,86855,8.69
1624,Exit short,2026-06-10 19:30,Long,28425,1,577080,8580,1.49,11765,2.04,-850,-0.15,95435,9.54
1624,Entry short,2026-06-10 11:30,Short,28854,1,577080,8580,1.49,11765,2.04,-850,-0.15,95435,9.54
1625,Exit long,2026-06-11 01:45,Short,28746.5,1,568500,6430,1.13,7560,1.33,-1860,-0.33,101865,10.19
1625,Entry long,2026-06-10 19:30,Long,28425,1,568500,6430,1.13,7560,1.33,-1860,-0.33,101865,10.19
1626,Exit short,2026-06-11 03:15,Long,28849.75,1,574930,-2065,-0.36,1220,0.21,-2440,-0.42,99800,9.98
1626,Entry short,2026-06-11 01:45,Short,28746.5,1,574930,-2065,-0.36,1220,0.21,-2440,-0.42,99800,9.98
1627,Exit long,2026-06-11 05:15,Short,28874.5,1,576995,495,0.09,1725,0.30,-355,-0.06,100295,10.03
1627,Entry long,2026-06-11 03:15,Long,28849.75,1,576995,495,0.09,1725,0.30,-355,-0.06,100295,10.03
1628,Exit short,2026-06-11 12:15,Long,28846,1,577490,570,0.10,5940,1.03,-3500,-0.61,100865,10.09
1628,Entry short,2026-06-11 05:15,Short,28874.5,1,577490,570,0.10,5940,1.03,-3500,-0.61,100865,10.09
1629,Exit long,2026-06-11 13:00,Short,28743.75,1,576920,-2045,-0.35,2460,0.43,-2660,-0.46,98820,9.88
1629,Entry long,2026-06-11 12:15,Long,28846,1,576920,-2045,-0.35,2460,0.43,-2660,-0.46,98820,9.88
1630,Exit short,2026-06-11 13:30,Long,29281.5,1,574875,-10755,-1.87,1305,0.23,-11170,-1.94,88065,8.81
1630,Entry short,2026-06-11 13:00,Short,28743.75,1,574875,-10755,-1.87,1305,0.23,-11170,-1.94,88065,8.81
1631,Exit long,2026-06-11 16:45,Short,29433.25,1,585630,3035,0.52,5255,0.90,-4260,-0.73,91100,9.11
1631,Entry long,2026-06-11 13:30,Long,29281.5,1,585630,3035,0.52,5255,0.90,-4260,-0.73,91100,9.11
1632,Exit short,2026-06-12 04:15,Long,29530.25,1,588665,-1940,-0.33,3465,0.59,-4245,-0.72,89160,8.92
1632,Entry short,2026-06-11 16:45,Short,29433.25,1,588665,-1940,-0.33,3465,0.59,-4245,-0.72,89160,8.92
1633,Exit long,2026-06-12 08:45,Short,29413.25,1,590605,-2340,-0.40,2895,0.49,-2940,-0.50,86820,8.68
1633,Entry long,2026-06-12 04:15,Long,29530.25,1,590605,-2340,-0.40,2895,0.49,-2940,-0.50,86820,8.68
1634,Exit short,2026-06-12 10:15,Long,29513.5,1,588265,-2005,-0.34,3665,0.62,-4280,-0.73,84815,8.48
1634,Entry short,2026-06-12 08:45,Short,29413.25,1,588265,-2005,-0.34,3665,0.62,-4280,-0.73,84815,8.48
1635,Exit long,2026-06-12 15:30,Short,29637.25,1,590270,2475,0.42,4930,0.84,-3220,-0.55,87290,8.73
1635,Entry long,2026-06-12 10:15,Long,29513.5,1,590270,2475,0.42,4930,0.84,-3220,-0.55,87290,8.73
1636,Exit short,2026-06-12 16:15,Long,29688,1,592745,-1015,-0.17,525,0.09,-1900,-0.32,86275,8.63
1636,Entry short,2026-06-12 15:30,Short,29637.25,1,592745,-1015,-0.17,525,0.09,-1900,-0.32,86275,8.63
1637,Exit long,2026-06-14 22:00,Short,30484.5,1,593760,15930,2.68,16040,2.70,-425,-0.07,102205,10.22
1637,Entry long,2026-06-12 16:15,Long,29688,1,593760,15930,2.68,16040,2.70,-425,-0.07,102205,10.22
1638,Exit short,2026-06-15 01:00,Long,30541.75,1,609690,-1145,-0.19,290,0.05,-1205,-0.20,101060,10.11
1638,Entry short,2026-06-14 22:00,Short,30484.5,1,609690,-1145,-0.19,290,0.05,-1205,-0.20,101060,10.11
1639,Exit long,2026-06-15 05:45,Short,30550.25,1,610835,170,0.03,1730,0.28,-730,-0.12,101230,10.12
1639,Entry long,2026-06-15 01:00,Long,30541.75,1,610835,170,0.03,1730,0.28,-730,-0.12,101230,10.12
1640,Exit short,2026-06-15 06:15,Long,30567.75,1,611005,-350,-0.06,195,0.03,-430,-0.07,100880,10.09
1640,Entry short,2026-06-15 05:45,Short,30550.25,1,611005,-350,-0.06,195,0.03,-430,-0.07,100880,10.09
1641,Exit long,2026-06-15 14:15,Short,30840,1,611355,5445,0.89,6945,1.14,-755,-0.12,106325,10.63
1641,Entry long,2026-06-15 06:15,Long,30567.75,1,611355,5445,0.89,6945,1.14,-755,-0.12,106325,10.63
1642,Exit short,2026-06-15 19:00,Long,30804.75,1,616800,705,0.11,1700,0.28,-1080,-0.18,107030,10.70
1642,Entry short,2026-06-15 14:15,Short,30840,1,616800,705,0.11,1700,0.28,-1080,-0.18,107030,10.70
1643,Exit long,2026-06-15 21:15,Short,30787.25,1,616095,-350,-0.06,975,0.16,-985,-0.16,106680,10.67
1643,Entry long,2026-06-15 19:00,Long,30804.75,1,616095,-350,-0.06,975,0.16,-985,-0.16,106680,10.67
1644,Exit short,2026-06-15 23:30,Long,30846.5,1,615745,-1185,-0.19,375,0.06,-1455,-0.24,105495,10.55
1644,Entry short,2026-06-15 21:15,Short,30787.25,1,615745,-1185,-0.19,375,0.06,-1455,-0.24,105495,10.55
1645,Exit long,2026-06-16 08:30,Short,30831.5,1,616930,-300,-0.05,2580,0.42,-1045,-0.17,105195,10.52
1645,Entry long,2026-06-15 23:30,Long,30846.5,1,616930,-300,-0.05,2580,0.42,-1045,-0.17,105195,10.52
1646,Exit short,2026-06-16 14:30,Long,30463.5,1,616630,7360,1.19,8595,1.39,-1150,-0.19,112555,11.26
1646,Entry short,2026-06-16 08:30,Short,30831.5,1,616630,7360,1.19,8595,1.39,-1150,-0.19,112555,11.26
1647,Exit long,2026-06-16 15:45,Short,30310,1,609270,-3070,-0.50,345,0.06,-3225,-0.53,109485,10.95
1647,Entry long,2026-06-16 14:30,Long,30463.5,1,609270,-3070,-0.50,345,0.06,-3225,-0.53,109485,10.95
1648,Exit short,2026-06-16 18:30,Long,30364.25,1,606200,-1085,-0.18,755,0.12,-1425,-0.24,108400,10.84
1648,Entry short,2026-06-16 15:45,Short,30310,1,606200,-1085,-0.18,755,0.12,-1425,-0.24,108400,10.84
1649,Exit long,2026-06-16 19:15,Short,30333.25,1,607285,-620,-0.10,500,0.08,-765,-0.13,107780,10.78
1649,Entry long,2026-06-16 18:30,Long,30364.25,1,607285,-620,-0.10,500,0.08,-765,-0.13,107780,10.78
1650,Exit short,2026-06-16 20:45,Long,30383.75,1,606665,-1010,-0.17,525,0.09,-1390,-0.23,106770,10.68
1650,Entry short,2026-06-16 19:15,Short,30333.25,1,606665,-1010,-0.17,525,0.09,-1390,-0.23,106770,10.68
1651,Exit long,2026-06-17 04:45,Short,30509.75,1,607675,2520,0.41,4015,0.66,-310,-0.05,109290,10.93
1651,Entry long,2026-06-16 20:45,Long,30383.75,1,607675,2520,0.41,4015,0.66,-310,-0.05,109290,10.93
1652,Exit short,2026-06-17 08:15,Long,30464.25,1,610195,910,0.15,2440,0.40,-335,-0.05,110200,11.02
1652,Entry short,2026-06-17 04:45,Short,30509.75,1,610195,910,0.15,2440,0.40,-335,-0.05,110200,11.02
1653,Exit long,2026-06-17 11:15,Short,30418.25,1,609285,-920,-0.15,1630,0.27,-3590,-0.59,109280,10.93
1653,Entry long,2026-06-17 08:15,Long,30464.25,1,609285,-920,-0.15,1630,0.27,-3590,-0.59,109280,10.93
1654,Exit short,2026-06-17 12:00,Long,30441.25,1,608365,-460,-0.08,360,0.06,-1080,-0.18,108820,10.88
1654,Entry short,2026-06-17 11:15,Short,30418.25,1,608365,-460,-0.08,360,0.06,-1080,-0.18,108820,10.88
1655,Exit long,2026-06-17 12:45,Short,30410.25,1,608825,-620,-0.10,615,0.10,-900,-0.15,108200,10.82
1655,Entry long,2026-06-17 12:00,Long,30441.25,1,608825,-620,-0.10,615,0.10,-900,-0.15,108200,10.82
1656,Exit short,2026-06-17 18:30,Long,30229.5,1,608205,3615,0.59,9745,1.60,-2195,-0.36,111815,11.18
1656,Entry short,2026-06-17 12:45,Short,30410.25,1,608205,3615,0.59,9745,1.60,-2195,-0.36,111815,11.18
1657,Exit long,2026-06-17 23:00,Short,30381,1,604590,3030,0.50,4175,0.69,-90,-0.01,114845,11.48
1657,Entry long,2026-06-17 18:30,Long,30229.5,1,604590,3030,0.50,4175,0.69,-90,-0.01,114845,11.48
1658,Exit short,2026-06-18 03:30,Long,30424.75,1,607620,-875,-0.14,1940,0.32,-1150,-0.19,113970,11.40
1658,Entry short,2026-06-17 23:00,Short,30381,1,607620,-875,-0.14,1940,0.32,-1150,-0.19,113970,11.40
1659,Exit long,2026-06-18 07:15,Short,30403.75,1,608495,-420,-0.07,1505,0.25,-1135,-0.19,113550,11.36
1659,Entry long,2026-06-18 03:30,Long,30424.75,1,608495,-420,-0.07,1505,0.25,-1135,-0.19,113550,11.36
1660,Exit short,2026-06-18 08:00,Long,30432.25,1,608075,-570,-0.09,975,0.16,-730,-0.12,112980,11.30
1660,Entry short,2026-06-18 07:15,Short,30403.75,1,608075,-570,-0.09,975,0.16,-730,-0.12,112980,11.30
1661,Exit long,2026-06-18 14:30,Short,30676.75,1,608645,4890,0.80,6090,1.00,-825,-0.14,117870,11.79
1661,Entry long,2026-06-18 08:00,Long,30432.25,1,608645,4890,0.80,6090,1.00,-825,-0.14,117870,11.79
1662,Exit short,2026-06-18 16:45,Long,30726.5,1,613535,-995,-0.16,630,0.10,-2130,-0.35,116875,11.69
1662,Entry short,2026-06-18 14:30,Short,30676.75,1,613535,-995,-0.16,630,0.10,-2130,-0.35,116875,11.69
1663,Exit long,2026-06-18 18:30,Short,30661.75,1,614530,-1295,-0.21,885,0.14,-1500,-0.24,115580,11.56
1663,Entry long,2026-06-18 16:45,Long,30726.5,1,614530,-1295,-0.21,885,0.14,-1500,-0.24,115580,11.56
1664,Exit short,2026-06-19 02:30,Long,30514.25,1,613235,2950,0.48,5475,0.89,-830,-0.14,118530,11.85
1664,Entry short,2026-06-18 18:30,Short,30661.75,1,613235,2950,0.48,5475,0.89,-830,-0.14,118530,11.85
1665,Exit long,2026-06-19 05:45,Short,30626,1,610285,2235,0.37,3035,0.50,-180,-0.03,120765,12.08
1665,Entry long,2026-06-19 02:30,Long,30514.25,1,610285,2235,0.37,3035,0.50,-180,-0.03,120765,12.08
1666,Exit short,2026-06-19 09:30,Long,30650.25,1,612520,-485,-0.08,2015,0.33,-1045,-0.17,120280,12.03
1666,Entry short,2026-06-19 05:45,Short,30626,1,612520,-485,-0.08,2015,0.33,-1045,-0.17,120280,12.03
1667,Exit long,2026-06-21 18:00,Long X,30507.5,1,613005,-2855,-0.47,1095,0.18,-2855,-0.47,117425,11.74
1667,Entry long,2026-06-19 09:30,Long,30650.25,1,613005,-2855,-0.47,1095,0.18,-2855,-0.47,117425,11.74
1668,Exit short,2026-06-21 20:45,Long,30616.75,1,611035,-1300,-0.21,4285,0.70,-1455,-0.24,116125,11.61
1668,Entry short,2026-06-21 18:30,Short,30551.75,1,611035,-1300,-0.21,4285,0.70,-1455,-0.24,116125,11.61
1669,Exit long,2026-06-21 22:30,Short,30597,1,612335,-395,-0.06,845,0.14,-680,-0.11,115730,11.57
1669,Entry long,2026-06-21 20:45,Long,30616.75,1,612335,-395,-0.06,845,0.14,-680,-0.11,115730,11.57
1670,Exit short,2026-06-22 01:30,Long,30638.25,1,611940,-825,-0.13,1460,0.24,-1360,-0.22,114905,11.49
1670,Entry short,2026-06-21 22:30,Short,30597,1,611940,-825,-0.13,1460,0.24,-1360,-0.22,114905,11.49
1671,Exit long,2026-06-22 11:00,Short,30628.5,1,612765,-195,-0.03,6595,1.08,-1865,-0.30,114710,11.47
1671,Entry long,2026-06-22 01:30,Long,30638.25,1,612765,-195,-0.03,6595,1.08,-1865,-0.30,114710,11.47
1672,Exit short,2026-06-22 13:30,Long,30580.5,1,612570,960,0.16,2510,0.41,-905,-0.15,115670,11.57
1672,Entry short,2026-06-22 11:00,Short,30628.5,1,612570,960,0.16,2510,0.41,-905,-0.15,115670,11.57
1673,Exit long,2026-06-22 15:15,Short,30552.75,1,611610,-555,-0.09,1690,0.28,-920,-0.15,115115,11.51
1673,Entry long,2026-06-22 13:30,Long,30580.5,1,611610,-555,-0.09,1690,0.28,-920,-0.15,115115,11.51
1674,Exit short,2026-06-22 16:00,Long,30652.25,1,611055,-1990,-0.33,10,0.00,-2500,-0.41,113125,11.31
1674,Entry short,2026-06-22 15:15,Short,30552.75,1,611055,-1990,-0.33,10,0.00,-2500,-0.41,113125,11.31
1675,Exit long,2026-06-22 18:30,Short,30574.75,1,613045,-1550,-0.25,980,0.16,-1675,-0.27,111575,11.16
1675,Entry long,2026-06-22 16:00,Long,30652.25,1,613045,-1550,-0.25,980,0.16,-1675,-0.27,111575,11.16
1676,Exit short,2026-06-23 10:15,Long,29983.5,1,611495,11825,1.93,19165,3.13,-1225,-0.20,123400,12.34
1676,Entry short,2026-06-22 18:30,Short,30574.75,1,611495,11825,1.93,19165,3.13,-1225,-0.20,123400,12.34
1677,Exit long,2026-06-23 10:45,Short,29854.5,1,599670,-2580,-0.43,295,0.05,-3420,-0.57,120820,12.08
1677,Entry long,2026-06-23 10:15,Long,29983.5,1,599670,-2580,-0.43,295,0.05,-3420,-0.57,120820,12.08
1678,Exit short,2026-06-23 12:45,Long,29864,1,597090,-190,-0.03,3185,0.53,-1225,-0.21,120630,12.06
1678,Entry short,2026-06-23 10:45,Short,29854.5,1,597090,-190,-0.03,3185,0.53,-1225,-0.21,120630,12.06
1679,Exit long,2026-06-23 13:45,Short,29733,1,597280,-2620,-0.44,650,0.11,-2640,-0.44,118010,11.80
1679,Entry long,2026-06-23 12:45,Long,29864,1,597280,-2620,-0.44,650,0.11,-2640,-0.44,118010,11.80
1680,Exit short,2026-06-23 16:45,Long,29752,1,594660,-380,-0.06,3115,0.52,-990,-0.17,117630,11.76
1680,Entry short,2026-06-23 13:45,Short,29733,1,594660,-380,-0.06,3115,0.52,-990,-0.17,117630,11.76
1681,Exit long,2026-06-23 18:30,Short,29642,1,595040,-2200,-0.37,1030,0.17,-2390,-0.40,115430,11.54
1681,Entry long,2026-06-23 16:45,Long,29752,1,595040,-2200,-0.37,1030,0.17,-2390,-0.40,115430,11.54
1682,Exit short,2026-06-23 20:30,Long,29879.25,1,592840,-4745,-0.80,1130,0.19,-4995,-0.84,110685,11.07
1682,Entry short,2026-06-23 18:30,Short,29642,1,592840,-4745,-0.80,1130,0.19,-4995,-0.84,110685,11.07
1683,Exit long,2026-06-23 22:00,Short,29819.5,1,597585,-1195,-0.20,180,0.03,-2365,-0.40,109490,10.95
1683,Entry long,2026-06-23 20:30,Long,29879.25,1,597585,-1195,-0.20,180,0.03,-2365,-0.40,109490,10.95
1684,Exit short,2026-06-24 01:15,Long,29834.5,1,596390,-300,-0.05,4060,0.68,-855,-0.14,109190,10.92
1684,Entry short,2026-06-23 22:00,Short,29819.5,1,596390,-300,-0.05,4060,0.68,-855,-0.14,109190,10.92
1685,Exit long,2026-06-24 03:00,Short,29813.25,1,596690,-425,-0.07,995,0.17,-970,-0.16,108765,10.88
1685,Entry long,2026-06-24 01:15,Long,29834.5,1,596690,-425,-0.07,995,0.17,-970,-0.16,108765,10.88
1686,Exit short,2026-06-24 06:30,Long,29834.25,1,596265,-420,-0.07,1165,0.20,-1060,-0.18,108345,10.83
1686,Entry short,2026-06-24 03:00,Short,29813.25,1,596265,-420,-0.07,1165,0.20,-1060,-0.18,108345,10.83
1687,Exit long,2026-06-24 07:00,Short,29765.5,1,596685,-1375,-0.23,35,0.01,-1425,-0.24,106970,10.70
1687,Entry long,2026-06-24 06:30,Long,29834.25,1,596685,-1375,-0.23,35,0.01,-1425,-0.24,106970,10.70
1688,Exit short,2026-06-24 07:45,Long,29862.25,1,595310,-1935,-0.33,630,0.11,-1990,-0.33,105035,10.50
1688,Entry short,2026-06-24 07:00,Short,29765.5,1,595310,-1935,-0.33,630,0.11,-1990,-0.33,105035,10.50
1689,Exit long,2026-06-24 09:15,Short,29711.5,1,597245,-3015,-0.50,210,0.04,-3395,-0.57,102020,10.20
